ccode,scode,country,year,source,idp,host
770,PAK,Pakistan,1984,0,0,2925
770,PAK,Pakistan,1985,0,0,2725
770,PAK,Pakistan,1986,0,0,2802
770,PAK,Pakistan,1987,258,0,3545
770,PAK,Pakistan,1988,0,0,3595
770,PAK,Pakistan,1989,0,0,3588
770,PAK,Pakistan,1990,250,0,3677
770,PAK,Pakistan,1991,260,0,3604
770,PAK,Pakistan,1992,0,0,1577
770,PAK,Pakistan,1993,0,0,1482
770,PAK,Pakistan,1994,0,0,1203
770,PAK,Pakistan,1995,0,0,868
770,PAK,Pakistan,1996,0,0,1216
770,PAK,Pakistan,1997,0,0,1216
770,PAK,Pakistan,1998,0,0,1217
770,PAK,Pakistan,1999,0,0,1217
770,PAK,Pakistan,2000,0,0,2019
770,PAK,Pakistan,2001,10,0,2018
770,PAK,Pakistan,2002,10,0,1518
770,PAK,Pakistan,2003,21,0,1219
770,PAK,Pakistan,2004,15,0,969
770,PAK,Pakistan,2005,10,0,1088
770,PAK,Pakistan,2006,10,0,2162
770,PAK,Pakistan,2007,7,0,1878
770,PAK,Pakistan,2008,17,3000,1776
771,BNG,Bangladesh,1964,2050,0,75
771,BNG,Bangladesh,1965,2142,0,38
771,BNG,Bangladesh,1966,2142,0,250
771,BNG,Bangladesh,1967,2500,0,250
771,BNG,Bangladesh,1968,2500,0,250
771,BNG,Bangladesh,1969,2500,0,260
771,BNG,Bangladesh,1970,4951,0,260
771,BNG,Bangladesh,1971,689,0,260
771,BNG,Bangladesh,1972,546,0,260
771,BNG,Bangladesh,1973,,,
771,BNG,Bangladesh,1974,142,0,390
771,BNG,Bangladesh,1975,,,
771,BNG,Bangladesh,1976,0,0,0
771,BNG,Bangladesh,1977,0,0,0
771,BNG,Bangladesh,1978,0,400,0
771,BNG,Bangladesh,1979,,,
771,BNG,Bangladesh,1980,0,0,55
771,BNG,Bangladesh,1981,0,0,0
771,BNG,Bangladesh,1982,0,0,0
771,BNG,Bangladesh,1983,0,0,0
771,BNG,Bangladesh,1984,0,0,0
771,BNG,Bangladesh,1985,0,0,0
771,BNG,Bangladesh,1986,0,0,0
771,BNG,Bangladesh,1987,50,0,258
771,BNG,Bangladesh,1988,48,0,0
771,BNG,Bangladesh,1989,50,0,0
771,BNG,Bangladesh,1990,75,0,250
771,BNG,Bangladesh,1991,65,0,290
771,BNG,Bangladesh,1992,50,0,245
771,BNG,Bangladesh,1993,54,0,199
771,BNG,Bangladesh,1994,48,0,116
771,BNG,Bangladesh,1995,48,0,55
771,BNG,Bangladesh,1996,53,0,40
771,BNG,Bangladesh,1997,40,0,40
771,BNG,Bangladesh,1998,0,50,53
771,BNG,Bangladesh,1999,0,50,53
771,BNG,Bangladesh,2000,0,60,122
771,BNG,Bangladesh,2001,0,175,122
771,BNG,Bangladesh,2002,0,60,122
771,BNG,Bangladesh,2003,0,0,120
771,BNG,Bangladesh,2004,7,0,150
771,BNG,Bangladesh,2005,10,0,150
771,BNG,Bangladesh,2006,42,500,178
771,BNG,Bangladesh,2007,43,500,178
771,BNG,Bangladesh,2008,10,280,193
775,MYA,Myanmar (Burma),1964,0,0,0
775,MYA,Myanmar (Burma),1965,65,0,0
775,MYA,Myanmar (Burma),1966,85,0,0
775,MYA,Myanmar (Burma),1967,30,0,0
775,MYA,Myanmar (Burma),1968,30,0,0
775,MYA,Myanmar (Burma),1969,30,0,0
775,MYA,Myanmar (Burma),1970,30,0,0
775,MYA,Myanmar (Burma),1971,30,0,0
775,MYA,Myanmar (Burma),1972,30,0,0
775,MYA,Myanmar (Burma),1973,,,
775,MYA,Myanmar (Burma),1974,30,0,0
775,MYA,Myanmar (Burma),1975,,,
775,MYA,Myanmar (Burma),1976,0,0,0
775,MYA,Myanmar (Burma),1977,0,0,0
775,MYA,Myanmar (Burma),1978,0,0,0
775,MYA,Myanmar (Burma),1979,,,
775,MYA,Myanmar (Burma),1980,0,0,0
775,MYA,Myanmar (Burma),1981,0,0,0
775,MYA,Myanmar (Burma),1982,0,0,0
775,MYA,Myanmar (Burma),1983,0,0,1
775,MYA,Myanmar (Burma),1984,0,0,1
775,MYA,Myanmar (Burma),1985,17,0,1
775,MYA,Myanmar (Burma),1986,0,0,1
775,MYA,Myanmar (Burma),1987,0,0,2
775,MYA,Myanmar (Burma),1988,0,6,0
775,MYA,Myanmar (Burma),1989,0,150,0
775,MYA,Myanmar (Burma),1990,51,200,0
775,MYA,Myanmar (Burma),1991,272,0,0
775,MYA,Myanmar (Burma),1992,334,750,0
775,MYA,Myanmar (Burma),1993,290,750,0
775,MYA,Myanmar (Burma),1994,203,750,0
775,MYA,Myanmar (Burma),1995,160,750,0
775,MYA,Myanmar (Burma),1996,184,750,0
775,MYA,Myanmar (Burma),1997,215,750,0
775,MYA,Myanmar (Burma),1998,238,750,0
775,MYA,Myanmar (Burma),1999,240,750,0
775,MYA,Myanmar (Burma),2000,380,800,0
775,MYA,Myanmar (Burma),2001,450,800,0
775,MYA,Myanmar (Burma),2002,510,800,0
775,MYA,Myanmar (Burma),2003,586,800,0
775,MYA,Myanmar (Burma),2004,692,675,0
775,MYA,Myanmar (Burma),2005,727,540,0
775,MYA,Myanmar (Burma),2006,693,500,0
775,MYA,Myanmar (Burma),2007,720,503,0
775,MYA,Myanmar (Burma),2008,754,451,0
780,SRI,Sri Lanka,1964,0,0,0
780,SRI,Sri Lanka,1965,0,0,0
780,SRI,Sri Lanka,1966,0,0,0
780,SRI,Sri Lanka,1967,0,0,0
780,SRI,Sri Lanka,1968,0,0,0
780,SRI,Sri Lanka,1969,0,0,0
780,SRI,Sri Lanka,1970,0,0,0
780,SRI,Sri Lanka,1971,0,0,0
780,SRI,Sri Lanka,1972,0,0,0
780,SRI,Sri Lanka,1973,,,
780,SRI,Sri Lanka,1974,0,0,0
780,SRI,Sri Lanka,1975,,,
780,SRI,Sri Lanka,1976,0,0,0
780,SRI,Sri Lanka,1977,0,0,0
780,SRI,Sri Lanka,1978,0,0,0
780,SRI,Sri Lanka,1979,,,
780,SRI,Sri Lanka,1980,0,0,0
780,SRI,Sri Lanka,1981,0,0,0
780,SRI,Sri Lanka,1982,0,0,0
780,SRI,Sri Lanka,1983,0,0,0
780,SRI,Sri Lanka,1984,0,0,0
780,SRI,Sri Lanka,1985,50,0,0
780,SRI,Sri Lanka,1986,125,120,0
780,SRI,Sri Lanka,1987,125,100,0
780,SRI,Sri Lanka,1988,92,450,0
780,SRI,Sri Lanka,1989,103,500,0
780,SRI,Sri Lanka,1990,228,1000,0
780,SRI,Sri Lanka,1991,210,600,0
780,SRI,Sri Lanka,1992,181,600,0
780,SRI,Sri Lanka,1993,107,600,0
780,SRI,Sri Lanka,1994,104,525,0
780,SRI,Sri Lanka,1995,96,850,0
780,SRI,Sri Lanka,1996,100,900,0
780,SRI,Sri Lanka,1997,100,800,0
780,SRI,Sri Lanka,1998,126,560,0
780,SRI,Sri Lanka,1999,110,560,0
780,SRI,Sri Lanka,2000,110,600,0
780,SRI,Sri Lanka,2001,144,800,0
780,SRI,Sri Lanka,2002,155,563,0
780,SRI,Sri Lanka,2003,106,500,0
780,SRI,Sri Lanka,2004,88,353,0
780,SRI,Sri Lanka,2005,79,341,0
780,SRI,Sri Lanka,2006,109,500,0
780,SRI,Sri Lanka,2007,107,500,0
780,SRI,Sri Lanka,2008,123,495,0
790,NEP,Nepal,1964,0,0,11
790,NEP,Nepal,1965,0,0,8
790,NEP,Nepal,1966,0,0,10
790,NEP,Nepal,1967,0,0,9
790,NEP,Nepal,1968,0,0,8
790,NEP,Nepal,1969,0,0,8
790,NEP,Nepal,1970,0,0,8
790,NEP,Nepal,1971,0,0,8
790,NEP,Nepal,1972,0,0,8
790,NEP,Nepal,1973,,,
790,NEP,Nepal,1974,0,0,8
790,NEP,Nepal,1975,,,
790,NEP,Nepal,1976,0,0,10
790,NEP,Nepal,1977,0,0,10
790,NEP,Nepal,1978,0,0,10
790,NEP,Nepal,1979,,,
790,NEP,Nepal,1980,0,0,8
790,NEP,Nepal,1981,0,0,15
790,NEP,Nepal,1982,0,0,11
790,NEP,Nepal,1983,0,0,0
790,NEP,Nepal,1984,0,0,0
790,NEP,Nepal,1985,0,0,0
790,NEP,Nepal,1986,0,0,0
790,NEP,Nepal,1987,0,0,0
790,NEP,Nepal,1988,0,0,12
790,NEP,Nepal,1989,0,0,12
790,NEP,Nepal,1990,0,0,14
790,NEP,Nepal,1991,0,0,24
790,NEP,Nepal,1992,0,0,89
790,NEP,Nepal,1993,0,0,99
790,NEP,Nepal,1994,0,0,105
790,NEP,Nepal,1995,0,0,107
790,NEP,Nepal,1996,0,0,110
790,NEP,Nepal,1997,0,0,116
790,NEP,Nepal,1998,0,0,118
790,NEP,Nepal,1999,0,0,130
790,NEP,Nepal,2000,0,0,129
790,NEP,Nepal,2001,0,0,131
790,NEP,Nepal,2002,0,125,132
790,NEP,Nepal,2003,0,150,135
790,NEP,Nepal,2004,101,0,131
790,NEP,Nepal,2005,202,0,131
790,NEP,Nepal,2006,103,150,130
790,NEP,Nepal,2007,50,60,130
790,NEP,Nepal,2008,10,60,121
800,THI,Thailand,1964,0,0,0
800,THI,Thailand,1965,0,0,57
800,THI,Thailand,1966,0,0,77
800,THI,Thailand,1967,0,0,77
800,THI,Thailand,1968,0,0,77
800,THI,Thailand,1969,0,0,77
800,THI,Thailand,1970,0,0,70
800,THI,Thailand,1971,0,0,80
800,THI,Thailand,1972,0,0,80
800,THI,Thailand,1973,,,
800,THI,Thailand,1974,0,0,80
800,THI,Thailand,1975,,,
800,THI,Thailand,1976,0,0,74
800,THI,Thailand,1977,0,0,74
800,THI,Thailand,1978,0,0,148
800,THI,Thailand,1979,,,
800,THI,Thailand,1980,0,0,165
800,THI,Thailand,1981,0,0,382
800,THI,Thailand,1982,0,0,193
800,THI,Thailand,1983,0,0,169
800,THI,Thailand,1984,0,0,126
800,THI,Thailand,1985,0,0,381
800,THI,Thailand,1986,0,0,405
800,THI,Thailand,1987,0,0,404
800,THI,Thailand,1988,0,0,440
800,THI,Thailand,1989,0,0,437
800,THI,Thailand,1990,0,0,545
800,THI,Thailand,1991,0,0,673
800,THI,Thailand,1992,0,0,255
800,THI,Thailand,1993,0,0,108
800,THI,Thailand,1994,0,0,83
800,THI,Thailand,1995,0,0,98
800,THI,Thailand,1996,0,0,96
800,THI,Thailand,1997,0,0,206
800,THI,Thailand,1998,0,0,188
800,THI,Thailand,1999,0,0,158
800,THI,Thailand,2000,0,0,217
800,THI,Thailand,2001,0,0,277
800,THI,Thailand,2002,0,0,336
800,THI,Thailand,2003,0,0,422
800,THI,Thailand,2004,0,0,461
800,THI,Thailand,2005,0,0,478
800,THI,Thailand,2006,0,0,408
800,THI,Thailand,2007,0,0,406
800,THI,Thailand,2008,0,0,369
811,CAM,Cambodia,1964,0,0,0
811,CAM,Cambodia,1965,0,0,0
811,CAM,Cambodia,1966,0,0,0
811,CAM,Cambodia,1967,0,0,20
811,CAM,Cambodia,1968,0,0,20
811,CAM,Cambodia,1969,0,0,20
811,CAM,Cambodia,1970,200,500,0
811,CAM,Cambodia,1971,200,500,0
811,CAM,Cambodia,1972,200,2000,0
811,CAM,Cambodia,1973,,,
811,CAM,Cambodia,1974,35,3000,0
811,CAM,Cambodia,1975,,,
811,CAM,Cambodia,1976,0,2500,0
811,CAM,Cambodia,1977,25,2500,0
811,CAM,Cambodia,1978,102,2500,0
811,CAM,Cambodia,1979,,,
811,CAM,Cambodia,1980,,4000,0
811,CAM,Cambodia,1981,310,0,0
811,CAM,Cambodia,1982,,234,0
811,CAM,Cambodia,1983,118,230,0
811,CAM,Cambodia,1984,75,230,0
811,CAM,Cambodia,1985,284,0,0
811,CAM,Cambodia,1986,308,0,0
811,CAM,Cambodia,1987,314,0,0
811,CAM,Cambodia,1988,354,0,0
811,CAM,Cambodia,1989,334,0,0
811,CAM,Cambodia,1990,344,140,0
811,CAM,Cambodia,1991,393,180,0
811,CAM,Cambodia,1992,149,199,0
811,CAM,Cambodia,1993,36,95,0
811,CAM,Cambodia,1994,30,113,0
811,CAM,Cambodia,1995,26,55,0
811,CAM,Cambodia,1996,34,32,0
811,CAM,Cambodia,1997,77,30,0
811,CAM,Cambodia,1998,51,22,0
811,CAM,Cambodia,1999,15,0,0
811,CAM,Cambodia,2000,16,0,0
811,CAM,Cambodia,2001,16,0,1
811,CAM,Cambodia,2002,17,0,0
811,CAM,Cambodia,2003,16,0,0
811,CAM,Cambodia,2004,15,0,0
811,CAM,Cambodia,2005,15,0,0
811,CAM,Cambodia,2006,22,0,0
811,CAM,Cambodia,2007,10,0,0
811,CAM,Cambodia,2008,10,0,0
812,LAO,Laos,1964,0,150,0
812,LAO,Laos,1965,0,250,0
812,LAO,Laos,1966,0,250,0
812,LAO,Laos,1967,0,300,0
812,LAO,Laos,1968,0,245,0
812,LAO,Laos,1969,0,260,0
812,LAO,Laos,1970,0,300,0
812,LAO,Laos,1971,0,600,0
812,LAO,Laos,1972,0,600,0
812,LAO,Laos,1973,,,
812,LAO,Laos,1974,0,600,0
812,LAO,Laos,1975,,,
812,LAO,Laos,1976,63,150,0
812,LAO,Laos,1977,64,150,0
812,LAO,Laos,1978,90,50,0
812,LAO,Laos,1979,,,
812,LAO,Laos,1980,,1000,0
812,LAO,Laos,1981,105,70,10
812,LAO,Laos,1982,,0,4
812,LAO,Laos,1983,76,0,0
812,LAO,Laos,1984,74,0,0
812,LAO,Laos,1985,95,0,0
812,LAO,Laos,1986,91,0,0
812,LAO,Laos,1987,78,0,0
812,LAO,Laos,1988,79,0,0
812,LAO,Laos,1989,69,0,0
812,LAO,Laos,1990,67,0,0
812,LAO,Laos,1991,63,0,0
812,LAO,Laos,1992,43,0,0
812,LAO,Laos,1993,26,0,0
812,LAO,Laos,1994,13,0,0
812,LAO,Laos,1995,9,0,0
812,LAO,Laos,1996,4,0,0
812,LAO,Laos,1997,14,0,0
812,LAO,Laos,1998,12,0,0
812,LAO,Laos,1999,14,0,0
812,LAO,Laos,2000,0,0,0
812,LAO,Laos,2001,0,0,0
812,LAO,Laos,2002,0,0,0
812,LAO,Laos,2003,15,0,0
812,LAO,Laos,2004,13,0,0
812,LAO,Laos,2005,14,0,0
812,LAO,Laos,2006,7,0,0
812,LAO,Laos,2007,8,0,0
812,LAO,Laos,2008,5,0,0
816,VIE,Vietnam,1964,900,0,900
816,VIE,Vietnam,1965,940,600,900
816,VIE,Vietnam,1966,40,1003,0
816,VIE,Vietnam,1967,60,2091,0
816,VIE,Vietnam,1968,60,1092,0
816,VIE,Vietnam,1969,60,1197,0
816,VIE,Vietnam,1970,40,3500,200
816,VIE,Vietnam,1971,40,4000,200
816,VIE,Vietnam,1972,50,4000,200
816,VIE,Vietnam,1973,,,
816,VIE,Vietnam,1974,50,4000,35
816,VIE,Vietnam,1975,,,
816,VIE,Vietnam,1976,156,2700,0
816,VIE,Vietnam,1977,129,2700,0
816,VIE,Vietnam,1978,185,2700,80
816,VIE,Vietnam,1979,,,
816,VIE,Vietnam,1980,0,0,30
816,VIE,Vietnam,1981,61,0,35
816,VIE,Vietnam,1982,,0,33
816,VIE,Vietnam,1983,62,0,30
816,VIE,Vietnam,1984,79,0,21
816,VIE,Vietnam,1985,62,0,21
816,VIE,Vietnam,1986,52,0,20
816,VIE,Vietnam,1987,46,0,21
816,VIE,Vietnam,1988,74,0,25
816,VIE,Vietnam,1989,125,0,17
816,VIE,Vietnam,1990,122,0,17
816,VIE,Vietnam,1991,123,0,21
816,VIE,Vietnam,1992,90,0,19
816,VIE,Vietnam,1993,304,0,35
816,VIE,Vietnam,1994,295,0,30
816,VIE,Vietnam,1995,295,0,25
816,VIE,Vietnam,1996,288,0,34
816,VIE,Vietnam,1997,281,0,15
816,VIE,Vietnam,1998,281,0,15
816,VIE,Vietnam,1999,292,0,15
816,VIE,Vietnam,2000,300,0,16
816,VIE,Vietnam,2001,295,0,16
816,VIE,Vietnam,2002,302,0,16
816,VIE,Vietnam,2003,307,0,16
816,VIE,Vietnam,2004,310,0,15
816,VIE,Vietnam,2005,306,0,15
816,VIE,Vietnam,2006,308,0,22
816,VIE,Vietnam,2007,314,0,10
816,VIE,Vietnam,2008,319,0,10
820,MAL,Malaysia,1964,0,0,0
820,MAL,Malaysia,1965,0,0,0
820,MAL,Malaysia,1966,0,0,0
820,MAL,Malaysia,1967,0,0,0
820,MAL,Malaysia,1968,0,0,0
820,MAL,Malaysia,1969,0,0,0
820,MAL,Malaysia,1970,0,0,0
820,MAL,Malaysia,1971,0,0,0
820,MAL,Malaysia,1972,0,0,0
820,MAL,Malaysia,1973,,,
820,MAL,Malaysia,1974,0,0,0
820,MAL,Malaysia,1975,,,
820,MAL,Malaysia,1976,0,0,1
820,MAL,Malaysia,1977,0,0,1
820,MAL,Malaysia,1978,0,0,6
820,MAL,Malaysia,1979,,,
820,MAL,Malaysia,1980,0,0,135
820,MAL,Malaysia,1981,0,0,13
820,MAL,Malaysia,1982,0,0,99
820,MAL,Malaysia,1983,0,0,8
820,MAL,Malaysia,1984,0,0,101
820,MAL,Malaysia,1985,0,0,98
820,MAL,Malaysia,1986,0,0,98
820,MAL,Malaysia,1987,0,0,98
820,MAL,Malaysia,1988,0,0,103
820,MAL,Malaysia,1989,0,0,20
820,MAL,Malaysia,1990,0,0,15
820,MAL,Malaysia,1991,0,0,13
820,MAL,Malaysia,1992,0,0,17
820,MAL,Malaysia,1993,0,0,8
820,MAL,Malaysia,1994,0,0,6
820,MAL,Malaysia,1995,0,0,5
820,MAL,Malaysia,1996,0,0,5
820,MAL,Malaysia,1997,0,0,5
820,MAL,Malaysia,1998,0,0,51
820,MAL,Malaysia,1999,0,0,45
820,MAL,Malaysia,2000,0,0,57
820,MAL,Malaysia,2001,0,0,58
820,MAL,Malaysia,2002,0,0,59
820,MAL,Malaysia,2003,0,0,76
820,MAL,Malaysia,2004,0,0,101
820,MAL,Malaysia,2005,0,0,153
820,MAL,Malaysia,2006,0,0,156
820,MAL,Malaysia,2007,0,0,164
820,MAL,Malaysia,2008,0,0,172
830,SIN,Singapore,1964,0,0,0
830,SIN,Singapore,1965,0,0,0
830,SIN,Singapore,1966,0,0,0
830,SIN,Singapore,1967,0,0,0
830,SIN,Singapore,1968,0,0,0
830,SIN,Singapore,1969,0,0,0
830,SIN,Singapore,1970,0,0,0
830,SIN,Singapore,1971,0,0,0
830,SIN,Singapore,1972,0,0,0
830,SIN,Singapore,1973,,,
830,SIN,Singapore,1974,0,0,0
830,SIN,Singapore,1975,,,
830,SIN,Singapore,1976,0,0,0
830,SIN,Singapore,1977,0,0,0
830,SIN,Singapore,1978,0,0,0
830,SIN,Singapore,1979,,,
830,SIN,Singapore,1980,0,0,0
830,SIN,Singapore,1981,0,0,3
830,SIN,Singapore,1982,0,0,0
830,SIN,Singapore,1983,0,0,0
830,SIN,Singapore,1984,0,0,0
830,SIN,Singapore,1985,0,0,0
830,SIN,Singapore,1986,0,0,0
830,SIN,Singapore,1987,0,0,0
830,SIN,Singapore,1988,0,0,0
830,SIN,Singapore,1989,0,0,0
830,SIN,Singapore,1990,0,0,0
830,SIN,Singapore,1991,0,0,0
830,SIN,Singapore,1992,0,0,0
830,SIN,Singapore,1993,0,0,0
830,SIN,Singapore,1994,0,0,0
830,SIN,Singapore,1995,0,0,0
830,SIN,Singapore,1996,0,0,0
830,SIN,Singapore,1997,0,0,0
830,SIN,Singapore,1998,0,0,0
830,SIN,Singapore,1999,0,0,0
830,SIN,Singapore,2000,0,0,0
830,SIN,Singapore,2001,0,0,0
830,SIN,Singapore,2002,0,0,0
830,SIN,Singapore,2003,0,0,0
830,SIN,Singapore,2004,0,0,0
830,SIN,Singapore,2005,0,0,0
830,SIN,Singapore,2006,0,0,0
830,SIN,Singapore,2007,0,0,0
830,SIN,Singapore,2008,0,0,0
840,PHI,Philippines,1964,0,0,0
840,PHI,Philippines,1965,0,0,0
840,PHI,Philippines,1966,0,0,0
840,PHI,Philippines,1967,0,0,0
840,PHI,Philippines,1968,0,0,0
840,PHI,Philippines,1969,0,0,0
840,PHI,Philippines,1970,0,0,0
840,PHI,Philippines,1971,0,0,0
840,PHI,Philippines,1972,0,0,0
840,PHI,Philippines,1973,,,
840,PHI,Philippines,1974,0,0,0
840,PHI,Philippines,1975,,,
840,PHI,Philippines,1976,0,0,1
840,PHI,Philippines,1977,0,0,0
840,PHI,Philippines,1978,0,0,0
840,PHI,Philippines,1979,,,
840,PHI,Philippines,1980,90,0,6
840,PHI,Philippines,1981,0,0,3
840,PHI,Philippines,1982,,0,7
840,PHI,Philippines,1983,0,0,15
840,PHI,Philippines,1984,90,0,18
840,PHI,Philippines,1985,90,0,17
840,PHI,Philippines,1986,0,0,13
840,PHI,Philippines,1987,90,0,12
840,PHI,Philippines,1988,90,200,21
840,PHI,Philippines,1989,0,450,26
840,PHI,Philippines,1990,0,900,20
840,PHI,Philippines,1991,0,1000,18
840,PHI,Philippines,1992,0,1000,6
840,PHI,Philippines,1993,0,600,2
840,PHI,Philippines,1994,0,,0
840,PHI,Philippines,1995,0,,0
840,PHI,Philippines,1996,0,0,0
840,PHI,Philippines,1997,0,,0
840,PHI,Philippines,1998,45,122,0
840,PHI,Philippines,1999,45,200,0
840,PHI,Philippines,2000,57,150,0
840,PHI,Philippines,2001,57,142,0
840,PHI,Philippines,2002,59,45,0
840,PHI,Philippines,2003,59,150,2
840,PHI,Philippines,2004,66,0,2
840,PHI,Philippines,2005,68,0,0
840,PHI,Philippines,2006,69,120,0
840,PHI,Philippines,2007,71,314,0
840,PHI,Philippines,2008,72,344,0
850,INS,Indonesia,1964,0,0,0
850,INS,Indonesia,1965,0,0,0
850,INS,Indonesia,1966,0,0,0
850,INS,Indonesia,1967,0,0,0
850,INS,Indonesia,1968,6,80,60
850,INS,Indonesia,1969,6,40,60
850,INS,Indonesia,1970,0,0,0
850,INS,Indonesia,1971,0,0,0
850,INS,Indonesia,1972,0,0,0
850,INS,Indonesia,1973,,,
850,INS,Indonesia,1974,0,0,0
850,INS,Indonesia,1975,,,
850,INS,Indonesia,1976,0,0,0
850,INS,Indonesia,1977,0,0,0
850,INS,Indonesia,1978,3,0,0
850,INS,Indonesia,1979,,,
850,INS,Indonesia,1980,1,200,44
850,INS,Indonesia,1981,1,100,4
850,INS,Indonesia,1982,1,0,6
850,INS,Indonesia,1983,0,0,13
850,INS,Indonesia,1984,0,0,10
850,INS,Indonesia,1985,11,0,8
850,INS,Indonesia,1986,0,0,4
850,INS,Indonesia,1987,0,0,2
850,INS,Indonesia,1988,0,0,2
850,INS,Indonesia,1989,0,0,8
850,INS,Indonesia,1990,0,0,21
850,INS,Indonesia,1991,7,0,19
850,INS,Indonesia,1992,6,0,16
850,INS,Indonesia,1993,9,0,2
850,INS,Indonesia,1994,10,0,0
850,INS,Indonesia,1995,10,0,0
850,INS,Indonesia,1996,10,0,0
850,INS,Indonesia,1997,8,0,0
850,INS,Indonesia,1998,8,0,0
850,INS,Indonesia,1999,8,440,120
850,INS,Indonesia,2000,6,800,121
850,INS,Indonesia,2001,5,1400,81
850,INS,Indonesia,2002,12,800,29
850,INS,Indonesia,2003,24,800,0
850,INS,Indonesia,2004,24,500,0
850,INS,Indonesia,2005,44,471,0
850,INS,Indonesia,2006,39,200,0
850,INS,Indonesia,2007,35,200,0
850,INS,Indonesia,2008,30,95,0
860,ETM,East Timor,1999,120,350,
860,ETM,East Timor,2002,29,,
860,ETM,East Timor,2003,0,0,0
860,ETM,East Timor,2004,0,0,0
860,ETM,East Timor,2005,0,0,0
860,ETM,East Timor,2006,0,100,0
860,ETM,East Timor,2007,0,30,0
860,ETM,East Timor,2008,0,30,0
900,AUL,Australia,1964,0,0,0
900,AUL,Australia,1965,0,0,0
900,AUL,Australia,1966,0,0,0
900,AUL,Australia,1967,0,0,37
900,AUL,Australia,1968,0,0,37
900,AUL,Australia,1969,0,0,44
900,AUL,Australia,1970,0,0,47
900,AUL,Australia,1971,0,0,70
900,AUL,Australia,1972,0,0,58
900,AUL,Australia,1973,,,
900,AUL,Australia,1974,0,0,38
900,AUL,Australia,1975,,,
900,AUL,Australia,1976,0,0,0
900,AUL,Australia,1977,0,0,0
900,AUL,Australia,1978,0,0,28
900,AUL,Australia,1979,,,
900,AUL,Australia,1980,0,0,31
900,AUL,Australia,1981,0,0,0
900,AUL,Australia,1982,0,0,304
900,AUL,Australia,1983,0,0,0
900,AUL,Australia,1984,0,0,0
900,AUL,Australia,1985,0,0,0
900,AUL,Australia,1986,0,0,0
900,AUL,Australia,1987,0,0,0
900,AUL,Australia,1988,0,0,0
900,AUL,Australia,1989,0,0,0
900,AUL,Australia,1990,0,0,0
900,AUL,Australia,1991,0,0,23
900,AUL,Australia,1992,0,0,24
900,AUL,Australia,1993,0,0,3
900,AUL,Australia,1994,0,0,5
900,AUL,Australia,1995,0,0,8
900,AUL,Australia,1996,0,0,7
900,AUL,Australia,1997,0,0,18
900,AUL,Australia,1998,0,0,15
900,AUL,Australia,1999,0,0,17
900,AUL,Australia,2000,0,0,17
900,AUL,Australia,2001,0,0,22
900,AUL,Australia,2002,0,0,25
900,AUL,Australia,2003,0,0,23
900,AUL,Australia,2004,0,0,15
900,AUL,Australia,2005,0,0,15
900,AUL,Australia,2006,0,0,15
900,AUL,Australia,2007,0,0,13
900,AUL,Australia,2008,0,0,10
910,PNG,Papua New Guinea,1968,0,0,6
910,PNG,Papua New Guinea,1969,0,0,6
910,PNG,Papua New Guinea,1970,0,0,0
910,PNG,Papua New Guinea,1971,0,0,0
910,PNG,Papua New Guinea,1972,0,0,0
910,PNG,Papua New Guinea,1973,,,
910,PNG,Papua New Guinea,1974,0,0,0
910,PNG,Papua New Guinea,1975,,,
910,PNG,Papua New Guinea,1976,0,0,0
910,PNG,Papua New Guinea,1977,0,0,0
910,PNG,Papua New Guinea,1978,0,0,0
910,PNG,Papua New Guinea,1979,,,
910,PNG,Papua New Guinea,1980,0,0,1
910,PNG,Papua New Guinea,1981,0,0,1
910,PNG,Papua New Guinea,1982,0,0,1
910,PNG,Papua New Guinea,1983,0,0,0
910,PNG,Papua New Guinea,1984,0,0,0
910,PNG,Papua New Guinea,1985,0,0,11
910,PNG,Papua New Guinea,1986,0,0,10
910,PNG,Papua New Guinea,1987,0,0,10
910,PNG,Papua New Guinea,1988,0,0,8
910,PNG,Papua New Guinea,1989,0,0,8
910,PNG,Papua New Guinea,1990,0,0,8
910,PNG,Papua New Guinea,1991,0,0,7
910,PNG,Papua New Guinea,1992,0,0,4
910,PNG,Papua New Guinea,1993,0,0,8
910,PNG,Papua New Guinea,1994,3,0,10
910,PNG,Papua New Guinea,1995,1,0,10
910,PNG,Papua New Guinea,1996,1,70,10
910,PNG,Papua New Guinea,1997,1,20,8
910,PNG,Papua New Guinea,1998,0,4,8
910,PNG,Papua New Guinea,1999,0,0,8
910,PNG,Papua New Guinea,2000,0,0,6
910,PNG,Papua New Guinea,2001,0,0,5
910,PNG,Papua New Guinea,2002,0,0,5
910,PNG,Papua New Guinea,2003,0,0,8
910,PNG,Papua New Guinea,2004,0,0,8
910,PNG,Papua New Guinea,2005,0,0,10
910,PNG,Papua New Guinea,2006,0,0,10
910,PNG,Papua New Guinea,2007,0,0,10
910,PNG,Papua New Guinea,2008,0,0,10
920,NEW,New Zealand,1964,0,0,0
920,NEW,New Zealand,1965,0,0,0
920,NEW,New Zealand,1966,0,0,0
920,NEW,New Zealand,1967,0,0,0
920,NEW,New Zealand,1968,0,0,0
920,NEW,New Zealand,1969,0,0,3
920,NEW,New Zealand,1970,0,0,3
920,NEW,New Zealand,1971,0,0,3
920,NEW,New Zealand,1972,0,0,3
920,NEW,New Zealand,1973,,,
920,NEW,New Zealand,1974,0,0,3
920,NEW,New Zealand,1975,,,
